term_str,n,n_chars,p,i,max_pos,n_pos,cat_pos,stop,stem_porter,stem_snowball,stem_lancaster,tfidf,dfidf
merrills,27,8,3.223476459667743e-05,14.921023026592774,NNP,1,{'NNP'},0,merril,merril,merril,0.38913804850957573,128.4641480717381
merrily,10,7,1.1938801702473123e-05,16.35398243386888,NN,3,"{'NN', 'NNP', 'JJ'}",0,merrili,merrili,merry,0.9750360960187278,41.884668534897564
merry,2,5,2.3877603404946244e-06,18.675910528756244,VBP,2,"{'NN', 'VBP'}",0,merri,merri,merry,0.525761826962368,22.942334267448782
mesh,14,4,1.6714322383462373e-05,15.86855560669864,NN,3,"{'NN', 'NNS', 'VBD'}",0,mesh,mesh,mesh,1.2174107236686766,99.12909066595805
mesmerized,11,10,1.3132681872720436e-05,16.216478910118944,VBN,4,"{'NN', 'VBD', 'NNS', 'VBN'}",0,mesmer,mesmer,mesm,0.6099417407421002,99.12909066595805
mesmerizing,1,11,1.1938801702473122e-06,19.675910528756244,NN,1,{'NN'},0,mesmer,mesmer,mesm,0.519631963905183,12.471167133724391
mesorry,1,7,1.1938801702473122e-06,19.675910528756244,NN,1,{'NN'},0,mesorri,mesorri,mesorry,0.6928426185402439,12.471167133724391
mess,70,4,8.357161191731186e-05,13.546627511811275,NN,4,"{'NN', 'VB', 'NNS', 'JJ'}",0,mess,mess,mess,0.7633221754970999,398.9662175658518
message,60,7,7.163281021483874e-05,13.769019933147725,NN,4,"{'NN', 'NNP', 'VB', 'VBD'}",0,messag,messag,mess,0.8159280618780015,297.3116878597165
messagei,1,8,1.1938801702473122e-06,19.675910528756244,NN,1,{'NN'},0,messagei,messagei,message,0.13267199078430203,12.471167133724391
messages,6,8,7.163281021483874e-06,17.090948028035086,NN,2,"{'NN', 'NNS'}",0,messag,messag,mess,0.8427162172658145,59.31722779801941
messed,13,6,1.552044221321506e-05,15.975470810615152,VBD,3,"{'VBD', 'JJ', 'VBN'}",0,mess,mess,mess,0.7185131916384422,114.0194564025829
messenger,2,9,2.3877603404946244e-06,18.675910528756244,NN,1,{'NN'},0,messeng,messeng,messeng,0.39726985744500054,22.942334267448782
messes,3,6,3.581640510741937e-06,18.090948028035086,VBZ,2,"{'VBZ', 'NNS'}",0,mess,mess,mess,0.4171323698085616,32.65861389900971
messiah,3,7,3.581640510741937e-06,18.090948028035086,NNP,1,{'NNP'},0,messiah,messiah,messiah,0.4001688184539152,32.65861389900971
messily,1,7,1.1938801702473122e-06,19.675910528756244,JJ,1,{'JJ'},0,messili,messili,messy,2.4942334267448785,12.471167133724391
messing,2,7,2.3877603404946244e-06,18.675910528756244,VBG,1,{'VBG'},0,mess,mess,mess,0.2731230269934379,22.942334267448782
messy,6,5,7.163281021483874e-06,17.090948028035086,NN,2,"{'NN', 'NNP'}",0,messi,messi,messy,1.893239657436233,59.31722779801941
met,33,3,3.9398045618161305e-05,14.63151640939779,VBD,4,"{'VBD', 'RB', 'VBP', 'VBN'}",0,met,met,met,0.49826146970947593,233.026095523463
metabolizing,1,12,1.1938801702473122e-06,19.675910528756244,JJ,1,{'JJ'},0,metabol,metabol,metabol,0.47966027437401504,12.471167133724391
metal,195,5,0.0002328066331982,12.068580215006632,NN,5,"{'NN', 'NNP', 'VBP', 'JJ', 'NNS'}",0,metal,metal,met,0.6627187242756364,782.5477933760723
metallic,37,8,4.417356629915056e-05,14.466457163127291,JJ,3,"{'NN', 'NNP', 'JJ'}",0,metal,metal,metal,0.6654792724411801,239.07734827918054
metals,2,6,2.3877603404946244e-06,18.675910528756244,NNP,2,"{'NNP', 'NNS'}",0,metal,metal,met,1.3656151349671894,22.942334267448782
metamorphosis,1,13,1.1938801702473122e-06,19.675910528756244,NN,1,{'NN'},0,metamorphosi,metamorphosi,metamorphos,0.6235583566862196,12.471167133724391
metaphor,1,8,1.1938801702473122e-06,19.675910528756244,NN,1,{'NN'},0,metaphor,metaphor,metaph,0.35631906096355404,12.471167133724391
metaphoric,1,10,1.1938801702473122e-06,19.675910528756244,JJ,1,{'JJ'},0,metaphor,metaphor,metaph,2.078527855620732,12.471167133724391
metcalfe,2,8,2.3877603404946244e-06,18.675910528756244,NNP,1,{'NNP'},0,metcalf,metcalf,metcalf,0.2445326888965567,12.471167133724391
metcalpe,1,8,1.1938801702473122e-06,19.675910528756244,NNP,1,{'NNP'},0,metcalp,metcalp,metcalp,0.12226634444827834,12.471167133724391
meteor,6,6,7.163281021483874e-06,17.090948028035086,NN,1,{'NN'},0,meteor,meteor,met,1.9589331402432333,59.31722779801941
meteorite,2,9,2.3877603404946244e-06,18.675910528756244,NN,1,{'NN'},0,meteorit,meteorit,meteorit,0.4088907256958817,12.471167133724391
meteorological,2,14,2.3877603404946244e-06,18.675910528756244,JJ,1,{'JJ'},0,meteorolog,meteorolog,meteorolog,0.7169479458577744,22.942334267448782
meteorologist,2,13,2.3877603404946244e-06,18.675910528756244,NN,1,{'NN'},0,meteorologist,meteorologist,meteorolog,0.974674331623641,22.942334267448782
meteors,1,7,1.1938801702473122e-06,19.675910528756244,NN,1,{'NN'},0,meteor,meteor,met,2.4942334267448785,12.471167133724391
meter,9,5,1.074492153222581e-05,16.505985527313932,NN,1,{'NN'},0,meter,meter,met,0.8462912963279694,75.76933706979513
meters,13,6,1.552044221321506e-05,15.975470810615152,NN,2,"{'NN', 'NNS'}",0,meter,meter,met,0.8330519127202526,67.6466854816675
meth,1,4,1.1938801702473122e-06,19.675910528756244,JJ,1,{'JJ'},0,meth,meth,meth,0.3281886087822208,12.471167133724391
methane,6,7,7.163281021483874e-06,17.090948028035086,NN,2,"{'NN', 'NNP'}",0,methan,methan,meth,0.5536877494360779,50.74619519418515
method,3,6,3.581640510741937e-06,18.090948028035086,NN,1,{'NN'},0,method,method,method,0.45179015342875506,22.942334267448782
methodical,3,10,3.581640510741937e-06,18.090948028035086,NNP,3,"{'NN', 'NNP', 'NNS'}",0,method,method,method,0.5340995058039105,32.65861389900971
methodically,7,12,8.357161191731187e-06,16.86855560669864,RB,3,"{'RB', 'NN', 'NNP'}",0,method,method,method,1.1983894111689963,67.6466854816675
methodist,3,9,3.581640510741937e-06,18.090948028035086,NNP,1,{'NNP'},0,methodist,methodist,method,1.4566561439650019,22.942334267448782
meticulous,1,10,1.1938801702473122e-06,19.675910528756244,JJ,1,{'JJ'},0,meticul,meticul,metic,0.47966027437401504,12.471167133724391
meticulously,3,12,3.581640510741937e-06,18.090948028035086,RB,1,{'RB'},0,meticul,meticul,metic,0.26929010146311794,32.65861389900971
metro,2,5,2.3877603404946244e-06,18.675910528756244,NNP,2,"{'NN', 'NNP'}",0,metro,metro,metro,1.78159530481777,12.471167133724391
metronome,4,9,4.775520680989249e-06,17.675910528756244,NNP,2,"{'NN', 'NNP'}",0,metronom,metronom,metronom,0.6382088673735309,32.65861389900971
mew,1,3,1.1938801702473122e-06,19.675910528756244,VBP,1,{'VBP'},0,mew,mew,mew,0.36679903334483505,12.471167133724391
mewhats,1,7,1.1938801702473122e-06,19.675910528756244,VBZ,1,{'VBZ'},0,mewhat,mewhat,mewh,0.9593205487480301,12.471167133724391
mewing,3,6,3.581640510741937e-06,18.090948028035086,NN,2,"{'NN', 'VBG'}",0,mew,mew,mew,0.5094771916156653,32.65861389900971
mex,1,3,1.1938801702473122e-06,19.675910528756244,NNP,1,{'NNP'},0,mex,mex,mex,0.5668712333511087,12.471167133724391
mexican,13,7,1.552044221321506e-05,15.975470810615152,NNP,2,"{'NNP', 'JJ'}",0,mexican,mexican,mex,1.08570095715623,75.76933706979513
mexico,8,6,9.551041361978498e-06,16.675910528756244,NNP,1,{'NNP'},0,mexico,mexico,mexico,0.6092397566210269,50.74619519418515
meyou,1,5,1.1938801702473122e-06,19.675910528756244,VB,1,{'VB'},0,meyou,meyou,meyou,0.9593205487480301,12.471167133724391
mezcal,1,6,1.1938801702473122e-06,19.675910528756244,NNP,1,{'NNP'},0,mezcal,mezcal,mezc,1.78159530481777,12.471167133724391
mf,2,2,2.3877603404946244e-06,18.675910528756244,NNP,1,{'NNP'},0,mf,mf,mf,0.8212312834370871,22.942334267448782
mg,2,2,2.3877603404946244e-06,18.675910528756244,NNP,1,{'NNP'},0,mg,mg,mg,2.161234387513291,22.942334267448782
mggwais,1,7,1.1938801702473122e-06,19.675910528756244,NNP,1,{'NNP'},0,mggwai,mggwai,mggwais,0.35631906096355404,12.471167133724391
mi,8,2,9.551041361978498e-06,16.675910528756244,NN,2,"{'NN', 'NNP'}",0,mi,mi,mi,1.930060077594541,67.6466854816675
miami,5,5,5.969400851236562e-06,17.35398243386888,NNP,1,{'NNP'},0,miami,miami,miam,1.865541905057392,32.65861389900971
miaow,3,5,3.581640510741937e-06,18.090948028035086,NNP,1,{'NNP'},0,miaow,miaow,miaow,3.3263403045287663,32.65861389900971
miaows,2,6,2.3877603404946244e-06,18.675910528756244,NNP,2,"{'NNP', 'NNS'}",0,miaow,miaow,miaow,4.014908496803537,22.942334267448782
mic,18,3,2.148984306445162e-05,15.50598552731393,NN,3,"{'NN', 'JJ', 'VBD'}",0,mic,mic,mic,1.1545139483833102,142.52297297205888
micah,1,5,1.1938801702473122e-06,19.675910528756244,NNP,1,{'NNP'},0,micah,micah,micah,1.2471167133724392,12.471167133724391
mice,5,4,5.969400851236562e-06,17.35398243386888,NN,3,"{'NN', 'NNP', 'NNS'}",0,mice,mice,mic,1.1706183235475827,50.74619519418515
michael,255,7,0.000304439443413,11.681557091897384,NNP,4,"{'NN', 'NNP', 'JJ', 'IN'}",0,michael,michael,michael,1.795003469191051,373.1734838533401
michaelmichael,1,14,1.1938801702473122e-06,19.675910528756244,NNP,1,{'NNP'},0,michaelmichael,michaelmichael,michaelmichael,0.11991506859350376,12.471167133724391
michaels,26,8,3.104088442643012e-05,14.975470810615152,NNP,2,"{'NNP', 'JJ'}",0,michael,michael,michael,0.8456594091449625,142.52297297205888
michelangelos,1,13,1.1938801702473122e-06,19.675910528756244,NNP,1,{'NNP'},0,michelangelo,michelangelo,michelangelo,1.78159530481777,12.471167133724391
michi,1,5,1.1938801702473122e-06,19.675910528756244,NNP,1,{'NNP'},0,michi,michi,mich,0.890797652408885,12.471167133724391
michigan,1,8,1.1938801702473122e-06,19.675910528756244,NNP,1,{'NNP'},0,michigan,michigan,michig,0.9593205487480301,12.471167133724391
mick,6,4,7.163281021483874e-06,17.090948028035086,NNP,1,{'NNP'},0,mick,mick,mick,1.8613071671307604,22.942334267448782
mickey,4,6,4.775520680989249e-06,17.675910528756244,NNP,1,{'NNP'},0,mickey,mickey,mickey,4.064466190064072,41.884668534897564
mickeymouse,1,11,1.1938801702473122e-06,19.675910528756244,NN,1,{'NN'},0,mickeymous,mickeymous,mickeym,0.9593205487480301,12.471167133724391
micmac,6,6,7.163281021483874e-06,17.090948028035086,NNP,1,{'NNP'},0,micmac,micmac,micmac,1.6391826542883614,50.74619519418515
micmacs,3,7,3.581640510741937e-06,18.090948028035086,NNP,1,{'NNP'},0,micmac,micmac,micmac,1.3148273128172738,32.65861389900971
micro,2,5,2.3877603404946244e-06,18.675910528756244,NNP,2,"{'NN', 'NNP'}",0,micro,micro,micro,1.039968448936552,22.942334267448782
microbes,1,8,1.1938801702473122e-06,19.675910528756244,NN,1,{'NN'},0,microb,microb,microb,0.3117791783431098,12.471167133724391
microbus,1,8,1.1938801702473122e-06,19.675910528756244,NNP,1,{'NNP'},0,microbu,microbus,microb,0.29002714264475327,12.471167133724391
microfilm,1,9,1.1938801702473122e-06,19.675910528756244,NN,1,{'NN'},0,microfilm,microfilm,microfilm,1.5588958917155489,12.471167133724391
microphone,30,10,3.581640510741937e-05,14.769019933147725,NN,4,"{'NN', 'NNP', 'JJ', 'NNS'}",0,microphon,microphon,microphon,0.8677813705979617,182.79491908634972
microscope,10,10,1.1938801702473123e-05,16.35398243386888,NN,1,{'NN'},0,microscop,microscop,microscop,1.2436277492247236,83.71117919053872
microscopic,2,11,2.3877603404946244e-06,18.675910528756244,NNP,2,"{'NN', 'NNP'}",0,microscop,microscop,microscop,1.2367352066046609,22.942334267448782
microscopy,1,10,1.1938801702473122e-06,19.675910528756244,NN,1,{'NN'},0,microscopi,microscopi,microscop,1.3856852370804877,12.471167133724391
microtransmitter,1,16,1.1938801702473122e-06,19.675910528756244,NNP,1,{'NNP'},0,microtransmitt,microtransmitt,microtransmit,0.1123528570605801,12.471167133724391
microvesicles,2,13,2.3877603404946244e-06,18.675910528756244,NNP,2,"{'NN', 'NNP'}",0,microvesicl,microvesicl,microvesic,0.23775709657505684,22.942334267448782
microwave,14,9,1.6714322383462373e-05,15.86855560669864,NN,3,"{'NN', 'NNP', 'VBP'}",0,microwav,microwav,microwav,0.6873884150687201,99.12909066595805
microwaveable,1,13,1.1938801702473122e-06,19.675910528756244,JJ,1,{'JJ'},0,microwav,microwav,microwav,0.5668712333511087,12.471167133724391
mid,52,3,6.208176885286023e-05,13.975470810615152,NN,5,"{'NN', 'VBD', 'NNP', 'VBZ', 'JJ'}",0,mid,mid,mid,0.7743017791247349,335.96640719085
midafternoon,1,12,1.1938801702473122e-06,19.675910528756244,NN,1,{'NN'},0,midafternoon,midafternoon,midafternoon,6.2355835668621955,12.471167133724391
midair,4,6,4.775520680989249e-06,17.675910528756244,NN,2,"{'NN', 'CC'}",0,midair,midair,midair,0.5755386239365836,41.884668534897564
midday,2,6,2.3877603404946244e-06,18.675910528756244,NN,1,{'NN'},0,midday,midday,midday,1.2101451042170788,22.942334267448782
middle,169,6,0.0002017657487717,12.27503109247406,NN,3,"{'NN', 'NNP', 'JJ'}",0,middl,middl,middl,0.48079284757958024,782.5477933760723
middletown,1,10,1.1938801702473122e-06,19.675910528756244,JJ,1,{'JJ'},0,middletown,middletown,middletown,6.2355835668621955,12.471167133724391
mideuropean,1,11,1.1938801702473122e-06,19.675910528756244,NNP,1,{'NNP'},0,mideuropean,mideuropean,mideurop,0.26534398156860406,12.471167133724391
midget,3,6,3.581640510741937e-06,18.090948028035086,NN,1,{'NN'},0,midget,midget,midget,0.6743655830128885,22.942334267448782
midgets,1,7,1.1938801702473122e-06,19.675910528756244,NNS,1,{'NNS'},0,midget,midget,midget,1.1337424667022173,12.471167133724391
midgit,1,6,1.1938801702473122e-06,19.675910528756244,NNP,1,{'NNP'},0,midgit,midgit,midgit,1.3856852370804877,12.471167133724391
midnight,11,8,1.3132681872720436e-05,16.216478910118944,NN,4,"{'NN', 'NNP', 'JJ', 'VB'}",0,midnight,midnight,midnight,1.317227685778212,99.12909066595805
midriff,3,7,3.581640510741937e-06,18.090948028035086,NN,1,{'NN'},0,midriff,midriff,midriff,0.7186780114861442,32.65861389900971
midship,1,7,1.1938801702473122e-06,19.675910528756244,NNP,1,{'NNP'},0,midship,midship,mid,0.34642130927012194,12.471167133724391
midst,7,5,8.357161191731187e-06,16.86855560669864,NN,1,{'NN'},0,midst,midst,midst,0.3937265048779772,59.31722779801941
midterms,1,8,1.1938801702473122e-06,19.675910528756244,NNS,1,{'NNS'},0,midterm,midterm,midterm,1.1337424667022173,12.471167133724391
midway,4,6,4.775520680989249e-06,17.675910528756244,NNP,2,"{'NN', 'NNP'}",0,midway,midway,midway,2.03612345913579,32.65861389900971
midwife,4,7,4.775520680989249e-06,17.675910528756244,NN,1,{'NN'},0,midwif,midwif,midw,0.4849651859422504,32.65861389900971
midwives,2,8,2.3877603404946244e-06,18.675910528756244,NNP,1,{'NNP'},0,midwiv,midwiv,midw,0.35631906096355404,12.471167133724391
miffed,2,6,2.3877603404946244e-06,18.675910528756244,NN,1,{'NN'},0,mif,mif,miff,0.9993819851350796,22.942334267448782
miggs,12,5,1.4326562042967747e-05,16.090948028035086,NNP,1,{'NNP'},0,migg,migg,mig,1.2881163425666917,41.884668534897564
might,195,5,0.0002328066331982,12.068580215006632,MD,6,"{'NN', 'VBD', 'NNP', 'VB', 'VBP', 'MD'}",0,might,might,might,0.5283678533713365,853.246751438866
mightier,1,8,1.1938801702473122e-06,19.675910528756244,JJR,1,{'JJR'},0,mightier,mightier,mighty,0.9593205487480301,12.471167133724391
mightily,1,8,1.1938801702473122e-06,19.675910528756244,RB,1,{'RB'},0,mightili,mightili,mighty,0.14501357132237663,12.471167133724391
mightve,2,7,2.3877603404946244e-06,18.675910528756244,VBZ,2,"{'VBZ', 'VBP'}",0,mightv,mightv,mightv,0.8364392701674035,22.942334267448782
mighty,15,6,1.7908202553709684e-05,15.769019933147725,NN,3,"{'NN', 'NNP', 'JJ'}",0,mighti,mighti,mighty,1.3858414332005364,121.29337096333502
mihara,5,6,5.969400851236562e-06,17.35398243386888,NN,2,"{'NN', 'NNP'}",0,mihara,mihara,mihar,1.2146360085134993,50.74619519418515
mike,313,4,0.0003736844932874,11.385891681823624,NNP,10,"{'NN', 'VBD', 'NNP', 'VB', 'VBP', 'IN', 'FW', 'RB', 'JJ', 'NNS'}",0,mike,mike,mik,2.3355873127049853,655.2938824544955
mikes,2,5,2.3877603404946244e-06,18.675910528756244,NNP,1,{'NNP'},0,mike,mike,mik,0.7706727273303209,22.942334267448782
mikey,1,5,1.1938801702473122e-06,19.675910528756244,NNP,1,{'NNP'},0,mikey,mikey,mikey,2.078527855620732,12.471167133724391
mil,1,3,1.1938801702473122e-06,19.675910528756244,NN,1,{'NN'},0,mil,mil,mil,0.09376817393777737,12.471167133724391
mild,10,4,1.1938801702473123e-05,16.35398243386888,JJ,3,"{'NN', 'NNP', 'JJ'}",0,mild,mild,mild,1.3858152189917319,83.71117919053872
mildly,3,6,3.581640510741937e-06,18.090948028035086,RB,2,"{'RB', 'NNP'}",0,mildli,mild,mild,2.0930963497271917,32.65861389900971
mile,18,4,2.148984306445162e-05,15.50598552731393,NN,2,"{'NN', 'JJ'}",0,mile,mile,mil,1.718065427136859,135.53867413959026
miles,83,5,9.909205413052692e-05,13.30087109740932,NNP,3,"{'NN', 'NNP', 'NNS'}",0,mile,mile,mil,1.5022689982197364,341.36554719748335
militant,1,8,1.1938801702473122e-06,19.675910528756244,NNP,1,{'NNP'},0,milit,milit,milit,1.3856852370804877,12.471167133724391
military,7,8,8.357161191731187e-06,16.86855560669864,JJ,2,"{'NN', 'JJ'}",0,militari,militari,milit,1.839854579620183,67.6466854816675
militia,1,7,1.1938801702473122e-06,19.675910528756244,NN,1,{'NN'},0,militia,militia,milit,0.6563772175644416,12.471167133724391
milk,22,4,2.626536374544087e-05,15.216478910118946,NN,1,{'NN'},0,milk,milk,milk,0.9020562242171072,114.0194564025829
milked,1,6,1.1938801702473122e-06,19.675910528756244,VBD,1,{'VBD'},0,milk,milk,milk,0.49884668534897564,12.471167133724391
milking,1,7,1.1938801702473122e-06,19.675910528756244,VBG,1,{'VBG'},0,milk,milk,milk,0.519631963905183,12.471167133724391
milklike,1,8,1.1938801702473122e-06,19.675910528756244,NN,1,{'NN'},0,milklik,milklik,milklik,0.5668712333511087,12.471167133724391
milkshake,1,9,1.1938801702473122e-06,19.675910528756244,NN,1,{'NN'},0,milkshak,milkshak,milkshak,1.039263927810366,12.471167133724391
milky,10,5,1.1938801702473123e-05,16.35398243386888,NN,2,"{'NN', 'JJ'}",0,milki,milki,milky,0.4299718040783115,91.4923903883703
mill,5,4,5.969400851236562e-06,17.35398243386888,NN,3,"{'NN', 'MD', 'VBP'}",0,mill,mill,mil,2.747214476194296,50.74619519418515
mille,1,5,1.1938801702473122e-06,19.675910528756244,NNP,1,{'NNP'},0,mill,mill,mil,1.2471167133724392,12.471167133724391
miller,11,6,1.3132681872720436e-05,16.216478910118944,NNP,1,{'NNP'},0,miller,miller,mil,2.394775333904694,41.884668534897564
milligram,2,9,2.3877603404946244e-06,18.675910528756244,NN,1,{'NN'},0,milligram,milligram,milligram,1.3856852370804877,12.471167133724391
millimeter,2,10,2.3877603404946244e-06,18.675910528756244,NN,1,{'NN'},0,millimet,millimet,millimet,1.593217657461721,22.942334267448782
milling,4,7,4.775520680989249e-06,17.675910528756244,VBG,2,"{'NN', 'VBG'}",0,mill,mill,mil,1.07091482049454,41.884668534897564
million,43,7,5.133684732063443e-05,14.249645774054144,CD,4,"{'CD', 'NN', 'NNP', 'JJ'}",0,million,million,mil,0.8047765381446197,233.026095523463
millions,8,8,9.551041361978498e-06,16.675910528756244,NNS,1,{'NNS'},0,million,million,mil,1.2750544003191229,59.31722779801941
millionth,1,9,1.1938801702473122e-06,19.675910528756244,NN,1,{'NN'},0,millionth,millionth,million,0.46189507902682925,12.471167133724391
millisecond,2,11,2.3877603404946244e-06,18.675910528756244,NN,1,{'NN'},0,millisecond,millisecond,millisecond,0.16609294079038442,22.942334267448782
mills,14,5,1.6714322383462373e-05,15.86855560669864,NNP,1,{'NNP'},0,mill,mill,mil,2.963704589682063,106.63445559603882
milo,1,4,1.1938801702473122e-06,19.675910528756244,NNP,1,{'NNP'},0,milo,milo,milo,0.12725680748698356,12.471167133724391
milos,23,5,2.7459243915688184e-05,15.15234857269923,NNP,2,"{'NN', 'NNP'}",0,milo,milo,milo,1.8611383410838553,22.942334267448782
milosmrs,1,8,1.1938801702473122e-06,19.675910528756244,NN,1,{'NN'},0,milosmr,milosmr,milosmr,0.12725680748698356,12.471167133724391
milt,21,4,2.507148357519356e-05,15.283593105977484,NNP,1,{'NNP'},0,milt,milt,milt,3.4122103535062327,106.63445559603882
milton,2,6,2.3877603404946244e-06,18.675910528756244,NNP,1,{'NNP'},0,milton,milton,milton,0.5219816030513807,22.942334267448782
milts,1,5,1.1938801702473122e-06,19.675910528756244,NNP,1,{'NNP'},0,milt,milt,milt,1.78159530481777,12.471167133724391
milwaukee,1,9,1.1938801702473122e-06,19.675910528756244,NNP,1,{'NNP'},0,milwauke,milwauke,milwauk,0.890797652408885,12.471167133724391
mimes,4,5,4.775520680989249e-06,17.675910528756244,VBZ,4,"{'NN', 'NNP', 'VBZ', 'NNS'}",0,mime,mime,mim,0.6827549828583397,32.65861389900971
mimic,2,5,2.3877603404946244e-06,18.675910528756244,NN,2,"{'NN', 'VB'}",0,mimic,mimic,mim,0.42458216014434436,22.942334267448782
mimicked,1,8,1.1938801702473122e-06,19.675910528756244,VBN,1,{'VBN'},0,mimick,mimick,mimick,0.22674849334044347,12.471167133724391
mimicking,2,9,2.3877603404946244e-06,18.675910528756244,NNP,1,{'NNP'},0,mimick,mimick,mimick,0.7508400305710511,22.942334267448782
mimics,5,6,5.969400851236562e-06,17.35398243386888,NN,2,"{'NN', 'VBD'}",0,mimic,mimic,mim,0.6436684485386833,32.65861389900971
minakis,1,7,1.1938801702473122e-06,19.675910528756244,NNP,1,{'NNP'},0,minaki,minaki,minak,0.3897239729288872,12.471167133724391
minces,1,6,1.1938801702473122e-06,19.675910528756244,VBZ,1,{'VBZ'},0,minc,minc,mint,0.6563772175644416,12.471167133724391
